Username,TweetId,Title,Content
SenSanders,1040276423217299456,SenSanders_1040276423217299456,"The Archbishop of Canterbury is right. It is unacceptable that companies like Amazon pay workers wages so low that they have to rely on government programs just to survive, while paying nothing in federal income taxes. https://t.co/mumaZL52cg"
SenSanders,1040271726699896832,SenSanders_1040271726699896832,"One year ago, we introduced #MedicareForAll to guarantee health care to everyone.

Today, because of your hard work, 70% of the American people support Medicare for All, including a majority of Republicans.

Together, we will make health care a right, not a privilege! https://t.co/402rWlUlxg"
SenSanders,1040244825491230720,SenSanders_1040244825491230720,"We are not going to let Social Security be destroyed. Today, 18 senators and 140 House members are founding the Expand Social Security Caucus to make sure seniors can retire in dignity.

Hear that, Paul Ryan?"
SenSanders,1040014202709192704,SenSanders_1040014202709192704,"There are five times as many kids in child detention centers now than there were a year ago.

Let me repeat that. There are FIVE TIMES as many children locked up and separated from their families than at this time last year."
SenSanders,1039970011308335104,SenSanders_1039970011308335104,"While the country is bracing for a massive hurricane, the last thing Trump should be doing is attacking the mayor of San Juan, Carmen Yulín Cruz, who fought for the people of Puerto Rico after the destruction of Hurricane Maria while he played golf with his billionaire friends."
SenSanders,1039968244025753600,SenSanders_1039968244025753600,"This is outrageous. The Saudi-led war on Yemen is killing thousands of people, including a school bus full of children last month. America's role should not simply be to help our Saudi clients manage the slaughter more responsibly; we need to stop supporting it altogether."
SenSanders,1039879807478247424,SenSanders_1039879807478247424,"Trump tweeted this morning he did a ""great job"" handling the hurricane crisis in Puerto Rico. Meanwhile, new estimates put the Hurricane Maria death toll at nearly 3,000. What a disgrace. https://t.co/AWrMijSa0K"
SenSanders,1039630018954113024,SenSanders_1039630018954113024,"Today while we remember the lives lost on 9/11, we must also honor the courageous men and women who continue to serve and die in Afghanistan, Iraq and many other places, and consider whether these wars—the longest in our history—have made us safer."
SenSanders,1039616527622918144,SenSanders_1039616527622918144,"When it comes to health care, education, protecting our environment and rebuilding our infrastructure, Republicans say we simply don't have the money.

But when it comes to giving tax breaks to billionaires and corporations, the sky is the limit! https://t.co/C6jvetny8x"
SenSanders,1039602238069587968,SenSanders_1039602238069587968,"Nearly 3,000 people died. 

That is not a “success.” That is a tragedy and a disgrace."
SenSanders,1039589356888096768,SenSanders_1039589356888096768,Crystal Mason is going to prison for voting. The voter suppression in this country is out of control. https://t.co/rG0zhcOQLL
SenSanders,1039580815984943104,SenSanders_1039580815984943104,"If this is the wealthiest country on Earth, why are one in five American adults skipping medical care because they can't afford it?

Answer: our health care system is built to make corporate profits — not give people the care they need. #MedicareForAll"
SenSanders,1039570263254417408,SenSanders_1039570263254417408,"Methane is a greenhouse gas 86 TIMES more powerful than carbon dioxide at trapping heat in the atmosphere.

President Trump is apparently comfortable with the destruction of our planet if it means he can hand favors to fossil fuel industry billionaires. https://t.co/VBOWWh7SQg"
SenSanders,1039525757914107904,SenSanders_1039525757914107904,"Today we remember the nearly 3,000 lives lost on 9/11 and many brave people who risked their lives that day to help. Those acts of selfless sacrifice speak to the very best of us as a nation—we are a people prepared to come together and work for the good of our fellow Americans."
SenSanders,1039272736110071808,SenSanders_1039272736110071808,Congratulations to everyone in California who successfully pushed for this incredibly important law to move the state’s electric grid to 100% clean energy by no later than 2045. This bill is a step in the right direction. https://t.co/UYXpYxwWDg
SenSanders,1039185937123737600,SenSanders_1039185937123737600,"The great economic crisis of our time is that millions of American workers earn starvation wages. Large, profitable corporations owned by multi-billionaires should provide their employees with a living wage and decent working conditions. https://t.co/GDTfYIHTZM"
SenSanders,1039182209729683456,SenSanders_1039182209729683456,Child care should not cost parents more than sending their kids to college. We need a revolution in child care in this country. https://t.co/7guLGExSOR
SenSanders,1039173904240189440,SenSanders_1039173904240189440,"Listen to how Amazon uses its own lingo to blur the distinction between billionaire CEO Jeff Bezos and the average Amazon employee making minimum wage, according to journalist @J_Bloodworth. https://t.co/r5znxs7E7B"
SenSanders,1039161027710124032,SenSanders_1039161027710124032,"We cannot have a Supreme Court Justice like Brett Kavanaugh—an extreme, right-wing nominee who will endanger the future of our planet. https://t.co/I7oGhiXG1g"
SenSanders,1039157314987741184,SenSanders_1039157314987741184,"Last week I introduced a bill to give billionaires like Bezos and the Waltons a choice: pay workers a living wage, or pay for the public assistance your low-wage workers rely on. https://t.co/U4gzAfftSE"
SenSanders,1038829179066822656,SenSanders_1038829179066822656,The crisis we face as a country is not voter fraud. It is voter suppression. https://t.co/3RTTTeUdNc
SenSanders,1038539785856602112,SenSanders_1038539785856602112,"Mr. President, stop the lying. Last I heard, it was your own budget that cut Social Security and Medicare, not the Democrats. https://t.co/F5D1qNGQde"
SenSanders,1038467310741344256,SenSanders_1038467310741344256,"If we are bold, if we have the courage to take on the fossil fuel industry, if we are prepared to invest in sustainable energy, we can make the necessary changes to save the planet. And that’s exactly what we have to do. #RiseForClimate"
SenSanders,1038461388472152064,SenSanders_1038461388472152064,".@JimCarrey is right. If Canada can provide health care to everyone, the U.S. can too. #MedicareForAll https://t.co/YkCrVVE9BY"
SenSanders,1038195474140999680,SenSanders_1038195474140999680,"Last night, Trump was in Montana, telling people that Democrats want to ""destroy your Social Security"" and are ""going to ruin your Medicare.""

Really? That's funny... https://t.co/hFCVY8ZZbP"
SenSanders,1038154942819852288,SenSanders_1038154942819852288,"The issue about Amazon is not just that the wealthiest person on earth, Jeff Bezos, is paying workers unlivable wages. It's about the ""new economy"" and the degradation of the human spirit—breaking down people, spitting them out and simply replacing them with new bodies."
SenSanders,1038142951967416320,SenSanders_1038142951967416320,"Thank you President Obama for supporting Medicare for All. 

His support takes us another step toward ensuring that no one in the richest country in the history of the world has to forego health care because they cannot afford it."
SenSanders,1038140956648898560,SenSanders_1038140956648898560,"This week we have seen more and more evidence of President Trump’s dangerous disregard for the democratic norms of our country, and stunning revelations about his erratic and misguided policy decisions and his pathological lying. We live in dangerous and unprecedented times."
SenSanders,1038090768492240896,SenSanders_1038090768492240896,"Although Trump thinks his administration did a ""fantastic job"" handling the destruction in Puerto Rico, the crisis is far from over. https://t.co/cSE0Mvk6HU"
SenSanders,1038072217664409600,SenSanders_1038072217664409600,Did you know that your tax dollars are subsidizing CEOs' outrageous compensation? https://t.co/DPXbFAzLzB
SenSanders,1037886819340304384,SenSanders_1037886819340304384,"While we have more people in jail than any country, we are beginning to make progress on criminal justice reform. There is still a long way to go in creating a justice system that works for all, but we should celebrate the steps we are taking. https://t.co/O9y32EdvWk"
SenSanders,1037776949475766272,SenSanders_1037776949475766272,"Eight months later, it's clear that Trump's tax cuts are only working for the billionaire class and wealthy CEOs. https://t.co/UWj06oDRQh"
SenSanders,1037754416621936640,SenSanders_1037754416621936640,We cannot go back to the days when people could be denied insurance due to a pre-existing condition. We will fight any Republican efforts to end these protections. https://t.co/4GIE717iFi
SenSanders,1037738647347449856,SenSanders_1037738647347449856,"At a time of massive income and wealth inequality, and when millions of our fellow Americans are working at starvation wages, we must create an economy that works for all — not just the people on top.
https://t.co/sG1ausgtxU"
SenSanders,1037703251368595456,SenSanders_1037703251368595456,"Nothing is more important now than doing everything in our power to stop this nomination, and protecting the constitutional right of women to control their own bodies."
SenSanders,1037693262985916416,SenSanders_1037693262985916416,Brett Kavanaugh was asked if the president has the power to pardon himself. He refused to answer. https://t.co/MiSljkx1nU
SenSanders,1037462069182963712,SenSanders_1037462069182963712,"Amazon workers are urinating in bottles because they're afraid of failing to meet productivity targets, according to @J_Bloodworth who went undercover at an Amazon warehouse in the UK. https://t.co/4ra8PjY8Rh"
SenSanders,1037448291183747072,SenSanders_1037448291183747072,"If McDonald's can find the money to spend over $20 billion on stock buybacks, they can find the money to pay their workers a living wage. It is time we stop subsidizing McDonald’s starvation wages. https://t.co/qAI3wUlmDO"
SenSanders,1037403156739764224,SenSanders_1037403156739764224,"Brett Kavanaugh's nomination is a dire threat to:

-Abortion rights
-Campaign finance reform
-Voting rights
-Workers' rights
-Health care
-Climate change
-Environmental protection
-Gun safety

He cannot be given a lifetime seat on the Supreme Court."
SenSanders,1037378662042099712,SenSanders_1037378662042099712,"The Walton family of Walmart is the wealthiest family in the country, worth nearly $175 billion. Meanwhile, Walmart pays its workers wages so low that many of them are forced to depend upon public assistance programs. https://t.co/GPayjvDT8i"
SenSanders,1037354953122217984,SenSanders_1037354953122217984,WATCH LIVE: Introducing the Stop Bad Employers by Zeroing Out Subsidies (BEZOS) Act https://t.co/wNqiNLaQ7l
SenSanders,1037345765239218176,SenSanders_1037345765239218176,Let's be clear: the government has a moral responsibility to provide for the vulnerable. But taxpayers should not have to expend huge sums of money subsidizing profitable corporations owned by some of the wealthiest people in the country and the world.
SenSanders,1037345763813195776,SenSanders_1037345763813195776,"If employers in this country simply paid workers a living wage, taxpayers would save about $150 billion a year on federal assistance programs and millions of workers would be able to live in dignity and security."
SenSanders,1037345762336808960,SenSanders_1037345762336808960,"It's time to get Jeff Bezos, the Waltons and other billionaires who won't pay a living wage off of welfare. Today I'm introducing legislation to give them a choice: pay workers a living wage, or pay for the public assistance your low-wage workers rely on.
https://t.co/0MA7DZ7ALC"
SenSanders,1037122934903635968,SenSanders_1037122934903635968,The public still doesn’t have 96% of Supreme Court nominee Brett Kavanaugh’s documents. What are Republicans hiding? https://t.co/K0qBQQE8E4
SenSanders,1037010737661718528,SenSanders_1037010737661718528,"Amazon is worth $1 TRILLION.

Jeff Bezos is worth $155 BILLION.

Thousands of Amazon workers have to rely on food stamps, Medicaid and public housing to survive. 

That is what a rigged economy looks like. Tomorrow we will introduce a bill to end subsidies for low-wage employers."
SenSanders,1036988072930549760,SenSanders_1036988072930549760,"President Trump is an unindicted co-conspirator in a crime. We should not confirm his Supreme Court justice nominee Brett Kavanaugh, a man who believes the president cannot be indicted or deposed."
SenSanders,1036977103433072640,SenSanders_1036977103433072640,"What is the Trump administration trying to hide about Brett Kavanaugh? If Republicans believe he deserves a lifetime seat on the Supreme Court, they must stop hiding his records and release all of his documents."
SenSanders,1036614148027805696,SenSanders_1036614148027805696,"The trade union movement has led the fight for equal rights and economic and social justice. Today, Labor Day, we reflect on those struggles, and pledge our support to protecting workers’ rights and building an economy based on human needs, not corporate greed."
SenSanders,1035244870259105792,SenSanders_1035244870259105792,"If Amazon is so proud of the way it treats its workers, why won’t it make public the number of people it hires through temporary staffing agencies like Integrity Staffing Solutions and the hourly rate and benefits those workers earn?"
SenSanders,1035222327699619840,SenSanders_1035222327699619840,"The median Amazon employee makes $13.67 an hour.

Many of those employees rely on food stamps, Medicaid and public housing to survive.

You know who pays for that? You do.

You know what Jeff Bezos makes every hour? $10,833,33

It's time for Amazon to get off corporate welfare."
SenSanders,1035219054041210880,SenSanders_1035219054041210880,"""I am fully convinced that the success of Amazon is actually created by the sheer terror of pushing people to the extreme."" - Werner Cox, former Amazon manager. https://t.co/mx8v4oVzWd"
SenSanders,1035215150775762944,SenSanders_1035215150775762944,"On September 5, we are going to introduce legislation to end the absurdity of middle-class taxpayers having to subsidize billionaires like Jeff Bezos. https://t.co/hSgepSP2TR"
SenSanders,1035190166095323136,SenSanders_1035190166095323136,"President Trump said yesterday he did a ""fantastic job"" in Puerto Rico. Meanwhile, new estimates put the death toll from Hurricane Maria at nearly 3,000. This is a disgrace. https://t.co/Z4LozZQZ8M"
SenSanders,1034917754594381824,SenSanders_1034917754594381824,".@amazon, if our claims about wages and working conditions at Amazon are inaccurate then prove it. 

Make public the number of people you hire through temporary staffing agencies like Integrity Staffing Solutions and make public the hourly rate and benefits those workers earn."
SenSanders,1034887852688064512,SenSanders_1034887852688064512,"A question for Amazon: If you’re so proud of the way you treat your workers, why are you relying on so many temporary workers who receive low wages, unreliable schedules and no benefits? https://t.co/38zOzANfJ1"
SenSanders,1034874086080634880,SenSanders_1034874086080634880,"Amazon’s warehouses are one of the most dangerous places to work in the U.S. According to the NCOSH, seven Amazon workers have died on or near the job since 2013. I will be asking OSHA to investigate unsafe working conditions at Amazon fulfillment centers."
SenSanders,1034865383411511296,SenSanders_1034865383411511296,"Amazon is paying some of its employees to tweet positive stories about the company. Hmm, why is that? https://t.co/ucIHGN6w56"
SenSanders,1034850084062683136,SenSanders_1034850084062683136,"Bottom line: No one working for the wealthiest person on Earth should have to rely on food stamps. No one working for a man who earns $260 million a day should be forced to sleep in their car. Yet that is what's happening at Amazon. 

My full response: https://t.co/NQsi47qINt"
SenSanders,1034561330898980864,SenSanders_1034561330898980864,"The American people are subsidizing Amazon workers’ food stamps while their boss, Jeff Bezos, is the richest man in the world. It’s time to get Mr. Bezos off of welfare. https://t.co/GRV2KDBkb6"
SenSanders,1034559145578582016,SenSanders_1034559145578582016,This is a catastrophic loss of American lives. The Trump administration's response to the crisis in Puerto Rico has been disturbingly inadequate. We must use the full resources of the United States government to help the island recover.
SenSanders,1034491750822371328,SenSanders_1034491750822371328,"Just 3% of Brett Kavanaugh's records have been released. If Republicans believe Kavanaugh deserves a lifetime seat on the Supreme Court, why are they afraid to show the American people what Kavanaugh has written?"
SenSanders,1034470376850501632,SenSanders_1034470376850501632,The Founding Fathers were fundamentally opposed to the kind of predatory lenders leeching off student borrowers today. https://t.co/R0PPKzu4JJ
SenSanders,1034452124669804544,SenSanders_1034452124669804544,We know our health care system is profoundly broken when a family has to file for bankrupcy for saving their newborn's life. https://t.co/4hoex5bpT1
SenSanders,1034439496887152640,SenSanders_1034439496887152640,Are you a current or former Amazon employee? Please share your experiences with Sen. Bernie Sanders. https://t.co/fQzm3SuyXA
SenSanders,1034183265912012800,SenSanders_1034183265912012800,Those of us who believe in democracy must understand the scope of the challenge of authoritarianism if we are to effectively confront it. https://t.co/LfFLm9w4Up
SenSanders,1034174923063873536,SenSanders_1034174923063873536,"Billionaires shouldn't be on welfare. If the owners of large, profitable corporations won't pay workers a living wage, then we are going to tax them for 100% of the public assistance benefits their workers are forced to rely on."
SenSanders,1034136080793133056,SenSanders_1034136080793133056,Congratulations to the courageous workers and their unions at Disney World for their historic victory. I applaud everyone who stood up to demand that workers at one of the wealthiest corporations in the world should have a decent standard of living.
SenSanders,1033516711201386496,SenSanders_1033516711201386496,"John McCain was an American hero, a man of decency and honor and a friend of mine. He will be missed not just in the U.S. Senate but by all Americans who respect integrity and independence. Jane and I send our deepest condolences to his family."
SenSanders,1033074176708562944,SenSanders_1033074176708562944,"Instead of paying people to tweet positive things about his corporation, Jeff Bezos needs to get off welfare, improve working conditions at Amazon's warehouses and pay his workers a living wage. https://t.co/5Wu8vvr0Aj"
SenSanders,1033019673049288704,SenSanders_1033019673049288704,"There is something fundamentally wrong when thousands of Amazon workers are on food stamps while their boss, Jeff Bezos, is the richest man in the world. https://t.co/MmET8n4nGG"
SenSanders,1033000574478950400,SenSanders_1033000574478950400,"While Jeff Bezos' wealth has increased $260 million every single day this year, he continues to pay many Amazon employees wages so low that they're forced to depend on taxpayer-funded programs such as food stamps, Medicaid and public housing to survive. https://t.co/2xankLTd9F"
SenSanders,1032667476398690304,SenSanders_1032667476398690304,Incredible. According to a new poll 70 percent of Americans now support Medicare for all—including 52 percent of Republicans! The momentum is with us. https://t.co/6V8G8E35Nb
SenSanders,1032656840138608640,SenSanders_1032656840138608640,"Betsy DeVos has a brilliant idea. While paltry school budgets deny kids a decent education, she may let states use federal funds to buy guns for educators—not books, computers or pay raises. Guns. Meanwhile the Trump administration opposes all commonsense gun safety legislation."
SenSanders,1032621918350979072,SenSanders_1032621918350979072,The Koch brothers-funded Mercatus Center might not like that their report revealed Medicare for all will save Americans $2 trillion. But numbers don't lie. https://t.co/d4Pdf7Iyxu
SenSanders,1032432284157321216,SenSanders_1032432284157321216,"At a time when Trump is an unindicted co-conspirator in a crime, we shouldn’t confirm a Supreme Court justice picked by Trump, who believes the president cannot be indicted or deposed. The Senate must postpone Kavanaugh’s hearings until the ongoing investigations are complete."
SenSanders,1032308629368655872,SenSanders_1032308629368655872,Americans deserve to know the truth about the 2016 election. Any attempt by the president to interfere with Special Counsel Robert Mueller’s investigation or pardon Cohen or Manafort would be a very serious offense.
SenSanders,1032308627883876352,SenSanders_1032308627883876352,"President Trump's associates who have pleaded guilty to or been convicted of serious crimes – so far:

- His campaign chairman
- His deputy campaign chairman
- His lawyer
- His national security advisor
- His foreign policy advisors"
SenSanders,1031978759359025152,SenSanders_1031978759359025152,"Imagine proposing a plan that you know will kill thousands of Americans every year.

That's exactly what Donald Trump's EPA just did. https://t.co/cecSWE3Gv8"
SenSanders,1031664807064289280,SenSanders_1031664807064289280,Here it is! A leading Republican just admitted that they plan to cut Medicare and Social Security to pay for the massive tax cuts they gave billionaires and large corporations. https://t.co/W3YiLCfnyo
SenSanders,1031646350893568000,SenSanders_1031646350893568000,"Our health care system isn't designed to provide quality, cost-effective care for all. It exists to make profits for insurance companies, drug companies and medical equipment suppliers. That must change. #MedicareForAll https://t.co/QYRZggdJIV"
SenSanders,1031642572270317568,SenSanders_1031642572270317568,This teacher is one of many millions of Americans saddled with insurmountable student debt. It’s time to make college tuition free in America. https://t.co/ve9UMiwKpO
SenSanders,1031591181686333440,SenSanders_1031591181686333440,"11) So, the question that must be asked is why would the corporate media would put their blind faith in a far right-wing economist whose past reports have been so thoroughly discredited by mainstream economists and experts?"
SenSanders,1031591179283062784,SenSanders_1031591179283062784,"10) But instead of talking to any of these experts, the corporate fact checkers are blindly trusting the author of the Mercatus report even though his previous studies have been called “misleading,” “arbitrary,” “discredited,” “mighty odd” and “bogus.” https://t.co/Wgf4AGoJ4D"
SenSanders,1031583491186728960,SenSanders_1031583491186728960,"9) Ernie Tedeschi, a former economist at the Treasury Department has also pointed out that the Mercatus study shows that Medicare for All will reduce national health expenditures by $2 trillion over 10 years. https://t.co/jK92B5z2cS"
SenSanders,1031583489257349120,SenSanders_1031583489257349120,"8) The founder of Medicare Rights Center says, ""Blahous concedes that Medicare for All would reduce national health spending by $2 trillion over 10 years, even after accounting for the cost of guaranteeing everyone coverage and offering better benefits."" https://t.co/9c6xlFjEEg"
SenSanders,1031583486841421824,SenSanders_1031583486841421824,"7) Harold Pollack at the University of Chicago said: ""Over the long run, the Sanders people are very correct that you could implement a system like this that would be more disciplined, more economical and more fair than the current U.S. health system."" https://t.co/VJukz9EmUp"
SenSanders,1031583484698132480,SenSanders_1031583484698132480,6) @MattBruenig has found that payments to medical providers would only go down by 10.6% under Medicare for All (not 40%) which could be more than made up for by the administrative savings that would be achieved. https://t.co/PkcZrciUB5
SenSanders,1031583482030510080,SenSanders_1031583482030510080,"5) @swoolhandler and @awgaffney have found that even though the Mercatus study “grossly underestimates the main sources of savings” from Medicare for All, the “central finding” from the study is that it saves Americans $2 trillion over a decade. https://t.co/6MwP7TrmIP"
SenSanders,1031583480109563904,SenSanders_1031583480109563904,4) This isn't just Bernie talking. @JeffDSachs found that Medicare for All could save Americans a lot more than the $2 trillion in the Mercatus Center report. https://t.co/RRmhPbhBYq
SenSanders,1031583477135826944,SenSanders_1031583477135826944,3) What Tapper and others have done is say we're wrong because Blahous didn't actually intend to find that Medicare for All would be a great deal for Americans. The problem is: Blahous did find it would save $2 trillion – he just doesn't like that people are celebrating it.
SenSanders,1031583475206430720,SenSanders_1031583475206430720,...Any score that replaces Medicare reimbursement rates with some other set of rates is not a score of our plan.
SenSanders,1031583473285382144,SenSanders_1031583473285382144,"2) Tapper says, “The study’s author says that that $2 trillion drop is not actually his conclusion. He says that’s based on assumptions by Senator Sanders.” Wrong. Provider payment rates in our plan are not assumptions, they are written into the bill..."
SenSanders,1031583469485400064,SenSanders_1031583469485400064,1) We correctly state that the Mercatus report found that the American people would save $2 trillion over 10 years under Medicare for All. That finding is right here in Table 2 of the Mercatus study. https://t.co/E56u6pDUrw
SenSanders,1031583467316936704,SenSanders_1031583467316936704,"I thank @jaketapper for admitting his “fact check” on Medicare for All was not factual and editing his video.
 
Sadly, Tapper's video on Medicare for All along with other “fact checks” is riddled with errors peddled by the Koch-funded Mercatus Center. Let's go through them:"
SenSanders,1031561997333057536,SenSanders_1031561997333057536,McDonald's just announced it is spending $6 billion on makeovers of its restaurants while still refusing to pay its workers a living wage. https://t.co/ieJUgZ7NBK
SenSanders,1031550366587002880,SenSanders_1031550366587002880,"The good news is, the ideas that we have been talking about—Medicare for all, making public colleges and universities tuition-free, leaving a healthy planet for our kids and grandkids—are now mainstream ideas supported by the vast majority of the American people. https://t.co/xUrgFyd63r"
SenSanders,1031544892135297024,SenSanders_1031544892135297024,"This must not go unnoticed. The Trump administration just announced their extremely dangerous plan to repeal the Clean Power Plan. Mr. Trump: You are threatening not only this generation, but you're threatening the lives of our children and grandchildren.
https://t.co/d9TciQnred"
SenSanders,1031264458377715712,SenSanders_1031264458377715712,"Our job: Overturn Citizens United, move to the public funding of elections and create an economy and political system that works for all of us, not just the top 1 percent. https://t.co/GARYaOQVi6"
SenSanders,1031264455550803968,SenSanders_1031264455550803968,"This is how our rigged system works:

1) Republicans give huge tax breaks to their wealthy campaign contributors

2) Billionaires spend millions to elect Republicans

3) Republicans push cuts to Social Security, Medicare &amp; Medicaid to make the rich richer and everyone else poorer"
SenSanders,1030485404049268736,SenSanders_1030485404049268736,The cost of college has increased astronomically in just one generation. This isn't sustainable. We need to make public colleges and universities tuition-free. https://t.co/oFXYNwiZlZ
SenSanders,1030464455124115456,SenSanders_1030464455124115456,What Trump and his friends in the fossil fuel industry are doing is criminal. https://t.co/9asCd1HjPl
SenSanders,1030203540017426432,SenSanders_1030203540017426432,"Poverty is not a crime and hundreds of thousands of Americans, convicted of nothing, should not be in jail today because they cannot afford bail. with @CFBurdeen and @shaunking https://t.co/6pirUnxEQ4"
SenSanders,1030164339397984256,SenSanders_1030164339397984256,"Remember: our ""crazy idea"" of universal health care is a reality in:

Australia
Austria
Belgium
Canada
Chile
Czech Rep.
Denmark
Finland
France
Germany
Greece
Hungary
Iceland
Israel
Italy
Japan
Netherlands
New Zealand
Norway
Poland
Portugal
S. Korea
Spain
Sweden
Switz.
Turkey
U.K."
SenSanders,1030140883323170816,SenSanders_1030140883323170816,"Listen to this historian explain why Trump chants ""Build That Wall!"" (with @TimothyDSnyder) https://t.co/iyBVRGO6z2"
SenSanders,1030121454577311744,SenSanders_1030121454577311744,"Today, we remember and celebrate the life of one of the great entertainers in modern American history. Aretha, thank you for all that you have given us. You will not be forgotten. https://t.co/UslT0ntBjM"
SenSanders,1030107555111026688,SenSanders_1030107555111026688,"While thousands of Americans die each year because they lack access to health care they need, the top five health insurance companies last year made $21 billion in profits. 

We need a health care system that works for all, not just the wealthy. https://t.co/nldL0beGz8"
SenSanders,1029847810080878592,SenSanders_1029847810080878592,I think there is a growing understanding that there is something fundamentally wrong when three people in America own more wealth than the bottom half of the country. https://t.co/mrptQ1GoK6
SenSanders,1029518030802309120,SenSanders_1029518030802309120,"I said it in 1993 and I will say it again now: If you want a simpler, more cost-effective health care system, the way forward is a Medicare for all, single-payer program. https://t.co/TupS9Oa8Ms"
SenSanders,1029383649140125696,SenSanders_1029383649140125696,Enough is enough! No one in America should go deeply in debt or bankrupt for the crime of getting an education. It is time to reduce the burden of student debt and make public colleges and universities tuition free.
SenSanders,1029095286533238784,SenSanders_1029095286533238784,"No, Secretary Zinke. The record-breaking wildfires in California have everything to do with climate change. We must confront the reality that climate change is already destroying tens of thousands of lives, and take concrete steps to avoid its worst consequences."
SenSanders,1028668707583799296,SenSanders_1028668707583799296,"A year ago, countless people were injured protesting white supremacy and Neo-Naziism in Charlottesville and and one person, Heather Heyer, was killed. Today, we honor Heather, and all who stood up to hate, by recommitting ourselves to fighting all forms of racism and bigotry."
SenSanders,1027649166359580672,SenSanders_1027649166359580672,"Maybe, just maybe, we should make sure our people are not dying because they lack health insurance before we start spending billions to militarize outer space. #SpaceForce"
SenSanders,1027645697846210560,SenSanders_1027645697846210560,Here's how Trump's world of fiction is undermining our democracy and how we can fight back: https://t.co/uZmqJ1PnqF
SenSanders,1027642652718706688,SenSanders_1027642652718706688,"By backing the Saudi coalition’s war in Yemen with weapons, aerial refueling, and targeting assistance, the United States is complicit in this atrocity. No one can seriously claim that our support for this war is actually making us safer."
SenSanders,1027592894658609152,SenSanders_1027592894658609152,"The U.S. has a president who is so ""tough"" that he can order tiny kids to be torn from their parents' arms. Unfortunately, he's not so tough that he can speak out on human rights abuses in Saudi Arabia. Wouldn't it be nice if we had a leader who sounded more like @JustinTrudeau."
SenSanders,1027571918986194944,SenSanders_1027571918986194944,"It's never been more clear who the Trump Administration is really working for.
https://t.co/XtRrUsEq8T"
SenSanders,1027212917463310336,SenSanders_1027212917463310336,"""There are so many medical GoFundMe pages at this point that I can't imagine if pre-existing condition protections got repealed. We'd all be asking our family and friends for money."" —Sarah Rentz, 32 year old breast cancer survivor. https://t.co/Pr44M18sJl"
SenSanders,1026545349056319488,SenSanders_1026545349056319488,"This is an outrageous move. It's entirely legitimate for democratic governments to highlight human rights issues with undemocratic governments. We must continue to do so. The US must be clear in condemning repression, especially when done by governments that receive our support."
SenSanders,1026498384709017600,SenSanders_1026498384709017600,"Despite Trump’s tax giveaway to the wealthy and large corporations, real wages have actually gone down, not up, since June 2017. The economy may be the best in history for billionaires like Jeff Bezos, but it is not ""booming"" for the average worker."
SenSanders,1026493659989135360,SenSanders_1026493659989135360,"We cannot continue to have a ""debtor prison"" system in the United States. Our destructive and unjust cash bail process is part of our broken criminal justice system and it must be ended. https://t.co/Sr7R9m5u0M"
SenSanders,1025456482664378368,SenSanders_1025456482664378368,Trump claimed that you need a photo ID to buy groceries. What he's actually doing is making the case for voter suppression. https://t.co/JqEj8yvWpw
SenSanders,1025405241834045440,SenSanders_1025405241834045440,"While Jeff Bezos spends $12 million renovating his 5th mansion, this Amazon employee is forced to live out of her car. https://t.co/NiqNonGPOU"
SenSanders,1025379385656913920,SenSanders_1025379385656913920,"Trump promised a nation of ""law and order"" and to be ""tough on crime."" So why is he letting corporate criminals off the hook? https://t.co/Ba8k8itRKy"
SenSanders,1025107313152192512,SenSanders_1025107313152192512,"A cancer patient should be able to focus all their time and energy on their road to recovery. Instead, this single mom had to worry about $160,000 in medical bills. We need #MedicareForAll. https://t.co/6CSPepP66E"
SenSanders,1025070115031793664,SenSanders_1025070115031793664,"No matter what Fox News comes up with to try to discredit Medicare for all, a majority of the American people have made it clear time and time again that we should join every other major country and make health care a right. https://t.co/YBtTdToubM"
SenSanders,1025048581173116928,SenSanders_1025048581173116928,Fox News wants you to believe that Medicare for All will limit your intake of donuts. Here's why they're wrong: https://t.co/EigLwjho1B
SenSanders,1024765464130543616,SenSanders_1024765464130543616,"Even with private health insurance, Kim Leighton is still paying thousands of dollars for life-saving health care. Our system is broken. We need Medicare for all. https://t.co/o1BClvAvYy"
SenSanders,1024753131043938304,SenSanders_1024753131043938304,"What insurance company CEOs made in 2017:
-Leonard Schleifer (Regeneron): $95.3 million
-Dave Wichmann (UnitedHealth): $83.2 million
-Mark Bertolini (Aetna): $58.7 million

We need a system that provides health care for all, not massive compensation for a few CEOs.#MedicareForAll"
SenSanders,1024700139246702592,SenSanders_1024700139246702592,"Americans are sick and tired of our wasteful, inefficient, dysfunctional health care system. They want Medicare for all. https://t.co/tDlZUwm4j3"
SenSanders,1024674866820079616,SenSanders_1024674866820079616,How does a universal health care system actually work? Hear it from Canadian doctors who have seen it firsthand. https://t.co/gYQf9vBToK
SenSanders,1024664079863107584,SenSanders_1024664079863107584,"If Norway, along with every other major country on Earth, can make health care a right, why can't the United States do the same? https://t.co/zt0oRCLnbl"
SenSanders,1024429506667442176,SenSanders_1024429506667442176,Fox News is at it again. They can't accept what a right-wing think tank found: that Medicare for All will actually save our country trillions of dollars. https://t.co/5HakZHBFEa
